card_id,rare,recording,title,name,sortie_cost,cc_cost,symbol1,symbol2,gender,weapon,type1,type2,type3,type4,n_skill_name1,n_skill_name2,n_skill_name3,n_skill_name4,n_skill_text1,n_skill_text2,n_skill_text3,n_skill_text4,s_skill_name1,s_skill_name2,s_skill_text1,s_skill_text2,c_power,s_power,range,class,job,flavor,illustrator
P09-004,PR,P09,雷斧の竜将,グローメル,3,2,メダリオン,,男,斧,飛行,竜,,,ボルトアクス,落石,,,ターン終了まで、このユニットの戦闘力は−３０され、このユニットに<魔法>と射程１−２が追加される。,自分のターン終了時、このユニットが前衛の場合、このユニットを撃破する。,,,,,,,50,30,1,上級職,ドラゴンマスター,うぬ、ここまで登ってきたか！　ならばここから叩き落としてくれる！,Daisuke Izuka
P09-005,PR,P09,ラムの村の少年,アルム,1,,光の剣,,男,剣,,,,,運命の子供たち,,,,"【,】自分の退避エリアから『セリカ』を１枚選び、手札に加える。",,,,英雄の紋章,,自分の攻撃ユニットが<光の剣>の場合、戦闘終了まで、そのユニットが攻撃で破壊するオーブは２つになる。,,40,20,1,下級職,戦士,オレンジの木か…セリカと一緒によく登ってじいさんに怒られたっけ。,碧風羽
P09-006,PR,P09,ソフィアの神官戦士,セリカ,1,,光の剣,,女,魔法,,,,,運命の子供たち,,,,"【,】自分の退避エリアから『アルム』を１枚選び、手札に加える。",,,,祈りの紋章,,戦闘終了まで、相手の攻撃ユニットは必殺攻撃できない。,,30,20,1-2,下級職,神官,…私が笑えるようになったのは、アルムのおかげよ。,恒星ホリグチ
P09-007,PR,P09,その力、一個師団級,ジェミー,1,,神器,,女,魔法,,,,,チョピ❤,,,,"【,】主人公以外で出撃コストが１のユニットを１体選び、撃破する。",,,,魔術の紋章,,カードを１枚引く。自分の手札を１枚選び、退避エリアに置く。,,30,20,1-2,下級職,魔道士,自分に正直じゃないヤツなんて、カスよね！！　カ・ス！！,クロサワテツ
P09-008,PR,P09,傭兵団の妹,ミスト,1,,メダリオン,,女,杖,,,,,ライブ,家族への祈り,,,"【,】自分の退避エリアから『ミスト』以外のカードを１枚選び、手札に加える。",自分の主人公の重ねられたカードの合計枚数が４枚以上の場合、自分の主人公の戦闘力は＋１０される。,,,祈りの紋章,,戦闘終了まで、相手の攻撃ユニットは必殺攻撃できない。,,20,20,,下級職,クレリック,おかあさんの歌…わたし、だーいすき！,北千里
P09-009,PR,P09,ヴァイス・ブレイヴの戦士,アンナ,3,,,,女,斧,,,,,オマケしてあげる！,１００の世界のアンナ,,,自分のターン中、シンボルを持つ味方がいる場合、このユニットの戦闘力は＋１０される。,このカードは味方に『アンナ』がいても出撃させることができ、『アンナ』が２体以上味方にいてもよい。,,,,,,,60,20,1,下級職,エージェント,私に似た人を知ってるって、それ本当？,まゆ
P09-010,PR,P09,解放軍のニューリーダー,アルム,2,,光の剣,,男,剣,,,,,運命のかたわれ,新しき英雄,,,自分のターン中、味方に『セリカ』がいる場合、このユニットの戦闘力は＋１０される。,【他の<光の剣>の味方を１体行動済みにする】ターン終了まで、このユニットの戦闘力は＋１０される。,,,,,,,50,20,1,下級職,戦士,僕は戦いたいんだ。ソフィアを取りもどすために。,田口幹浩/クラウドゲート株式会社
P09-011,PR,P09,ミラの神殿を目指す姫,セリカ,2,,光の剣,,女,剣,,,,,運命のかたわれ,神に仕える戦士,,,自分のターン中、味方に『アルム』がいる場合、このユニットの戦闘力は＋１０される。,【】ターン終了まで、このユニットに<魔法>と射程１−２が追加される。,,,,,,,50,20,1,下級職,神官,私、アルムに会いたい。たしかめたいことがたくさんあるの。,HMK84
P08-001,PR,P08,ラムの村の少年,アルム,1,,光の剣,,男,剣,,,,,運命の子供たち,,,,"【,】自分の退避エリアから『セリカ』を１枚選び、手札に加える。",,,,英雄の紋章,,自分の攻撃ユニットが<光の剣>の場合、戦闘終了まで、そのユニットが攻撃で破壊するオーブは２つになる。,,40,20,1,下級職,戦士,僕がやってやる。じいさんのかわりに、みんなのために戦うんだ！,左
P08-002,PR,P08,ソフィアの神官戦士,セリカ,1,,光の剣,,女,魔法,,,,,運命の子供たち,,,,"【,】自分の退避エリアから『アルム』を１枚選び、手札に加える。",,,,祈りの紋章,,戦闘終了まで、相手の攻撃ユニットは必殺攻撃できない。,,30,20,1-2,下級職,神官,このソフィアの大地に実りがなくなってから数年……私はミラの神殿へむかい、なにがあったのかを確かめます。,左
P08-003,PR,P08,キャラバンの踊り子,オリヴィエ,3,,聖痕,,女,剣,,,,,強者に捧げる踊り,,,,"【,】このターンに攻撃したクラスチェンジしている味方を１体選び、未行動にする。",,,,,,,,30,10,1,固定職,踊り子,あ、あんまりじーっと見ないで下さいね。見られてると…うまく踊れないですから。,HMK84
P08-004,PR,P08,光を導く者,レヴィン,3,2,聖戦旗,,男,魔法,,,,,風は死なず,暖かい風,,,このユニットが敵の攻撃で撃破された時、自分の『レヴィン』の絆カードを１枚選び、手札に加えてもよい。,【このカードを裏向きにする】ターン終了まで、すべての<飛行>の味方の戦闘力は＋１０される。（はこのカードが絆エリアにある間だけ使用できる）,,,,,,,50,20,1-2,上級職,セイジ,この聖戦が終わったとき、おまえは初めてすべての真実を知ることになるだろう。,カズラエンジ
P08-005,PR,P08,国亡き忠騎,セルジュ,1,,聖痕,,女,斧,飛行,竜,,,竜騎の護り,,,,このユニットが<魔法>以外に攻撃されている場合、このユニットの戦闘力は＋１０される。,,,,天空の紋章,,自分の攻撃ユニット以外の味方を１体選ぶ。その味方を移動させてもよい。,,30,30,1,下級職,ドラゴンナイト,もしヴィオールさんを笑う者がいればミネルヴァちゃんと一緒に成敗しますわ。,祀花よう子
P08-006,PR,P08,グランベルの皇女,ユリア,1,,聖戦旗,,女,魔法,,,,,運命の少女,,,,このユニットが出撃した時、自分の手札を１枚選び、絆エリアに置いてもよい。そうしたなら、自分の表向きの絆カードを１枚選び、手札に加える。,,,,祈りの紋章,,戦闘終了まで、相手の攻撃ユニットは必殺攻撃できない。,,30,20,1-2,下級職,シャーマン,ククク…マンフロイ様ニサカラウモノ、ミナ殺ス…,みわべさくら
P08-007,PR,P08,タリスの王女,シーダ,1,,光の剣,,女,槍,飛行,獣馬,,,王女のカリスマ,,,,"【,他の味方を１体行動済みにする】他の味方を１体選ぶ。ターン終了まで、その味方の戦闘力は＋１０される。",,,,天空の紋章,,自分の攻撃ユニット以外の味方を１体選ぶ。その味方を移動させてもよい。,,30,30,1,下級職,ペガサスナイト,それがだめと言うのなら、その剣でわたしを好きなようにして…！,VOCO
P08-008,PR,P08,義賊の少年,サザ,1,,メダリオン,,男,暗器,,,,,鋼のナイフ,,,,このユニットの戦闘力は＋１０され、このユニットに射程１−２が追加される。（はこのユニットの重ねられたカードの合計が２枚以上の場合に有効になる）,,,,盗賊の紋章,,相手のデッキの１番上のカードを公開させる。あなたはそのカードを退避エリアに置かせてもよい。,,30,10,1,下級職,盗人,人を…捜してるんだ。,冬空 実
P08-009,PR,P08,ラムの村の少年,アルム,1,,光の剣,,男,剣,,,,,運命の子供たち,,,,"【,】自分の退避エリアから『セリカ』を１枚選び、手札に加える。",,,,英雄の紋章,,自分の攻撃ユニットが<光の剣>の場合、戦闘終了まで、そのユニットが攻撃で破壊するオーブは２つになる。,,40,20,1,下級職,戦士,僕は戦いたいんだ。ソフィアを取りもどすために！,あおじ
P08-010,PR,P08,ソフィアの神官戦士,セリカ,1,,光の剣,,女,魔法,,,,,運命の子供たち,,,,"【,】自分の退避エリアから『アルム』を１枚選び、手札に加える。",,,,祈りの紋章,,戦闘終了まで、相手の攻撃ユニットは必殺攻撃できない。,,30,20,1-2,下級職,神官,私にはどうしてもいかねばならない理由があるのです。,あおじ
P08-011,PR,P08,自警団を率いる王子,クロム,2,,聖痕,,男,剣,,,,,正義の自警団,封剣 ファルシオン,,,【】次の相手のターン終了まで、このユニットの戦闘力は＋１０される。,このユニットが<竜>を攻撃している場合、このユニットの戦闘力は＋２０される。,,,,,,,50,20,1,下級職,ロード,王族が自警団をやって悪い法はない。,カズラエンジ
P07-001,PR,P07,聖痕を持つ王子,クロム,1,,聖痕,,男,剣,,,,,運命を変える,,,,このユニットの攻撃で敵を撃破した時、自分のオーブを１つ選び、表を見てもよい。,,,,運命の紋章,,自分の攻撃ユニットが<聖痕>の場合、カードを１枚引く。そうしたなら、自分の手札を１枚選び、デッキの１番上に置く。,,40,20,1,下級職,ロード,人々を助ける。俺たちはそのためにここにいるんだ。,コザキユースケ
P07-002,PR,P07,グランベルの皇子,セリス,1,,聖戦旗,,男,剣,,,,,光の公子,,,,このカードに自分の主人公と同じユニット名が追加される。,,,,英雄の紋章,,自分の攻撃ユニットが<聖戦旗>の場合、戦闘終了まで、そのユニットが攻撃で破壊するオーブは２つになる。,,40,20,1,下級職,ジュニアロード,私だってもう子供じゃない。きみたちと一緒に戦えるさ！,INTELLIGENT SYSTEMS
P07-003,PR,P07,生きた伝説,アトス,5,4,神器,,男,魔法,,,,,希望の予言,,,,"【,このユニットを撃破する】自分のデッキの上からカードを３枚公開する。公開したカードの中から<神器>のカードを１枚選び、手札に加え、残りのすべてのカードを退避エリアに置く。",,,,,,,,60,20,1-2,上級職,大賢者,凶星は、ベルンの地より来るだろう…だが案ずるな子らよ。助けは、またリキアより出ずる。,添田一平
P07-004,PR,P07,お洒落好きな槍聖,オボロ,3,2,白夜,,女,槍,,,,,主君の為の演武,槍と剣の共舞,,,【】このユニットの攻撃で敵を撃破した時、コストを支払うなら、自分の退避エリアから『タクミ』様を１枚選び、手札に加える。,【味方の『ヒナタ』を行動済みにする】ターン終了まで、このユニットの戦闘力は＋３０される。,,,,,,,60,10,1,上級職,槍聖,お洒落に華麗に闘わなきゃね！,46
P07-005,PR,P07,オスティア侯弟,ヘクトル,1,,神器,,男,斧,アーマー,,,,我流の戦い方,,,,自分のターン中、支援スキルを持つ味方が他に２体以上いる場合、このユニットの戦闘力は＋２０される。,,,,防御の紋章,,戦闘終了まで、自分の防御ユニットの戦闘力は＋２０される。,,40,10,1,下級職,ロード,俺は絶対、兄上に頭は下げねーぞ！,匈歌ハトリ
